Date,State,electric_vehicles_sold,total_vehicles_sold,Population,EV_Stations,Petroleum_Consumption,Monthly Inflation Rate,State-wise GDP
2021-11-01,delhi,1454,49492,1629924.4538830644,538.5454545454545,3225.479828647183,6.754629629629635,162.1272319196007
2021-11-01,goa,198,5397,141652.35753010426,43.54545454545455,634.847671226292,6.754629629629635,14.09004237376086
2021-11-01,gujarat,1690,133155,5868038.717696712,169.54545454545453,23391.38091559173,6.754629629629635,583.6889383619648
2021-11-01,haryana,884,59992,2461294.664664615,229.54545454545453,10294.200720318506,6.754629629629635,244.8229364065878
2021-11-01,himachal pradesh,61,11894,666513.6630871596,26.545454545454547,1779.9849863095733,6.754629629629635,66.29756058661297
2021-11-01,jammu & kashmir,64,12792,1217588.9073235353,23.545454545454547,1427.5482381656268,6.754629629629635,121.11255751153874
2021-11-01,jharkhand,378,56675,3202760.774642276,59.54545454545455,3207.0622678679924,6.754629629629635,318.5759546440188
2021-11-01,karnataka,3583,91691,5931631.791159508,697.5454545454545,11985.51196989652,6.754629629629635,590.0144885708842
2021-11-01,kerala,1162,58962,3243343.8352643345,191.54545454545453,5741.536182064117,6.754629629629635,322.61271798345126
2021-11-01,ladakh,0,315,,,152.23882560673172,6.754629629629635,
2021-11-01,madhya pradesh,971,112439,7051258.238751805,173.54545454545453,7442.79745679542,6.754629629629635,701.3828015621181
2021-11-01,maharashtra,4199,196648,10910241.278333064,659.5454545454545,18613.73799280994,6.754629629629635,1085.232639965047
2021-11-01,manipur,3,3365,277285.2180301425,15.545454545454543,247.69190075853584,6.754629629629635,27.58133037660112
2021-11-01,meghalaya,0,2248,288062.05948719627,18.545454545454547,449.6035072350783,6.754629629629635,28.653293847120274
2021-11-01,mizoram,0,2148,106506.26196746016,,140.32705808445857,6.754629629629635,10.594089433869543
2021-11-01,nagaland,0,1284,192138.4616532395,5.545454545454545,180.49608573459244,6.754629629629635,19.111853226643422
2021-11-01,odisha,861,46223,4075199.489354762,116.54545454545456,6071.617980177806,6.754629629629635,405.3567091132546
2021-11-01,puducherry,48,3421,121166.64989552445,3.5454545454545454,488.2838313320361,6.754629629629635,12.052346046918137
2021-11-01,punjab,806,55564,2693530.743631037,125.54545454545456,6355.085732545982,6.754629629629635,267.9232663298476
2021-11-01,rajasthan,2344,157483,6655233.58737052,253.54545454545453,9855.780407704278,6.754629629629635,661.9905583526797
2021-11-01,sikkim,0,829,59321.17234468385,0.5454545454545454,121.83687733236955,6.754629629629635,5.900627752137005
2021-11-01,tamil nadu,2952,126736,7004655.68109968,438.54545454545456,12750.328885581188,6.754629629629635,696.7472838517649
2021-11-01,tripura,0,4169,356703.7433623051,17.545454545454547,234.60141062135332,6.754629629629635,35.481025141327905
2021-11-01,uttar pradesh,1357,254978,19399479.68663824,405.54545454545456,18536.220836423283,6.754629629629635,1929.6501348772483
2021-11-01,uttarakhand,274,24931,979236.2426652716,47.54545454545455,1588.026495049555,6.754629629629635,97.40381588879508
2021-11-01,west bengal,368,88655,8861864.692198632,188.54545454545453,8611.815958434145,6.754629629629635,881.4823219379007
2021-12-01,andaman & nicobar islands,1,498,37009.18350957623,2.636363636363636,184.7919351008333,6.7368634259259,3.7182265829553347
2021-12-01,andhra pradesh,1016,48760,8215941.602161333,221.63636363636363,7474.482547652068,6.7368634259259,825.4365422911949
2021-12-01,arunachal pradesh,0,1745,134437.558995416,8.636363636363637,294.947456111696,6.7368634259259,13.506628847270823
2021-12-01,assam,96,35129,3031256.117059937,47.63636363636363,2864.989269656343,6.7368634259259,304.54325130631025
2021-12-01,bihar,474,68485,10111860.87706923,82.63636363636364,5405.256248387108,6.7368634259259,1015.9151418873162
2021-12-01,chandigarh,42,3237,102479.4976446271,5.636363636363637,353.8444318156422,6.7368634259259,10.29587675857711
2021-12-01,chhattisgarh,505,28423,2481363.7605042644,45.63636363636363,3549.806434667916,6.7368634259259,249.29684530602108
2021-12-01,dnh and dd,5,1436,57019.39821554133,0.6363636363636364,527.4226402318787,6.7368634259259,5.728606310222524
2021-12-01,delhi,1535,31320,1630735.361571564,538.6363636363636,3270.365920733752,6.7368634259259,163.8361886473863
2021-12-01,goa,172,4774,141722.83133982075,43.63636363636363,646.1711241955169,6.7368634259259,14.238563213994311
2021-12-01,gujarat,2274,117269,5870958.139944324,169.63636363636363,23598.71202592029,6.7368634259259,589.8415083302375
2021-12-01,haryana,681,56709,2462519.189373404,229.63636363636363,10357.22955567496,6.7368634259259,247.40357507742962
2021-12-01,himachal pradesh,74,10149,666845.2619245164,26.63636363636364,1816.005958156936,6.7368634259259,66.99639236742354
2021-12-01,jammu & kashmir,110,9382,1218194.6729490696,23.63636363636364,1445.652461962404,6.7368634259259,122.38918524105738
2021-12-01,jharkhand,296,30335,3204354.187962994,59.63636363636363,3216.742080618562,6.7368634259259,321.93401185966036
2021-12-01,karnataka,4534,99390,5934582.851752126,697.6363636363636,12108.961350299403,6.7368634259259,596.233735132956
2021-12-01,kerala,1293,60990,3244957.439162476,191.63636363636363,5781.572161802719,6.7368634259259,326.01332606353253
2021-12-01,ladakh,0,182,,,153.8994319313505,6.7368634259259,
2021-12-01,madhya pradesh,931,122697,7054766.327427802,173.63636363636363,7465.580472465733,6.7368634259259,708.7759633603598
2021-12-01,maharashtra,6167,163848,10915669.259068554,659.6363636363636,18722.93118090196,6.7368634259259,1096.6719003491412
2021-12-01,manipur,4,4498,277423.17087493365,15.636363636363637,249.26920636956885,6.7368634259259,27.872060684830547
2021-12-01,meghalaya,0,1989,288205.3739446526,18.63636363636364,455.3615268761654,6.7368634259259,28.955323547581305
2021-12-01,mizoram,0,2116,106559.25015749376,,141.7432318645889,6.7368634259259,10.705760003942263
2021-12-01,nagaland,0,893,192234.05292769388,5.636363636363637,183.0607762101477,6.7368634259259,19.31330815661052
2021-12-01,odisha,959,31327,4077226.951787278,116.63636363636364,6092.324341752908,6.7368634259259,409.6295081180243
2021-12-01,puducherry,83,3197,121226.93181089536,3.636363636363636,499.0648646689464,6.7368634259259,12.17938786227889
2021-12-01,punjab,456,45911,2694870.8086776203,125.63636363636364,6410.954430064476,6.7368634259259,270.7474018134642
2021-12-01,rajasthan,2192,73800,6658544.648856776,253.63636363636363,9952.40738317776,6.7368634259259,668.9684929354917
2021-12-01,sikkim,0,848,59350.68536575086,0.6363636363636364,123.7923106028604,6.7368634259259,5.962825307574042
2021-12-01,tamil nadu,3357,100486,7008140.584423612,438.6363636363636,12829.666486025162,6.7368634259259,704.0915834133295
2021-12-01,tripura,1,3931,356881.2079112416,17.636363636363637,235.2873732737721,6.7368634259259,35.85502484456141
2021-12-01,uttar pradesh,1392,302487,19409131.16906941,405.6363636363636,18599.935305755444,6.7368634259259,1949.990262450056
2021-12-01,uttarakhand,267,16902,979723.4248755532,47.63636363636363,1595.8002420657126,6.7368634259259,98.43053363697507
2021-12-01,west bengal,324,82441,8866273.5801052,188.63636363636363,8629.112877928668,6.7368634259259,890.7738834273788
2022-01-01,andaman & nicobar islands,0,426,37058.01457134109,2.7272727272727275,186.45827739167697,6.699999999999999,3.756778190272467
2022-01-01,andhra pradesh,1700,68130,8226781.969707613,221.72727272727272,7500.506476167619,6.699999999999999,833.994897930277
2022-01-01,arunachal pradesh,0,1716,134614.94007017338,8.727272727272727,297.34014119461864,6.699999999999999,13.646669331593422
2022-01-01,assam,92,31647,3035255.650166063,47.72727272727273,2884.3595127793587,6.699999999999999,307.7008404347575
2022-01-01,bihar,419,56918,10125202.779165449,82.72727272727273,5391.126197846611,6.699999999999999,1026.4484326225027
2022-01-01,chandigarh,26,2810,102614.71226447469,5.727272727272728,359.06920693083595,6.699999999999999,10.40262727227678
2022-01-01,chhattisgarh,606,36656,2484637.748621806,45.72727272727273,3565.930389771543,6.699999999999999,251.8816243320477
2022-01-01,dnh and dd,6,1116,57094.63137369348,0.7272727272727273,525.6463361847915,6.699999999999999,5.788002093674377
2022-01-01,delhi,2044,38274,1632887.0042616122,538.7272727272727,3315.2520128203214,6.699999999999999,165.5348878170451
2022-01-01,goa,220,4200,141909.8248283114,43.72727272727273,657.4945771647416,6.699999999999999,14.386192597395087
2022-01-01,gujarat,2288,80070,5878704.463758151,169.72727272727272,23806.043136248853,6.699999999999999,595.9571491340365
2022-01-01,haryana,623,45972,2465768.313380756,229.72727272727272,10420.25839103142,6.699999999999999,249.96872415117406
2022-01-01,himachal pradesh,25,6580,667725.118194899,26.727272727272727,1852.0269300042985,6.699999999999999,67.69102959637922
2022-01-01,jammu & kashmir,76,7524,1219801.9966907836,23.727272727272727,1463.7566857591812,6.699999999999999,123.65815035224935
2022-01-01,jharkhand,245,28958,3208582.112019422,59.72727272727273,3226.421893369132,6.699999999999999,325.2719132302051
2022-01-01,karnataka,4595,96101,5942413.123979223,697.7272727272727,12232.41073070229,6.699999999999999,602.4156523220378
2022-01-01,kerala,1611,63140,3249238.9364047786,191.72727272727272,5821.608141541321,6.699999999999999,329.3935228982731
2022-01-01,ladakh,6,170,,,155.5600382559693,6.699999999999999,
2022-01-01,madhya pradesh,887,86368,7064074.604390523,173.72727272727272,7488.363488136046,6.699999999999999,716.124749671702
2022-01-01,maharashtra,5401,172709,10930071.73081334,659.7272727272727,18832.12436899398,6.699999999999999,1108.042499615953
2022-01-01,manipur,5,4347,277789.2115898954,15.727272727272728,250.8465119806019,6.699999999999999,28.16104596172747
2022-01-01,meghalaya,0,2175,288585.64103193965,18.727272727272727,461.1195465172525,6.699999999999999,29.255540395113933
2022-01-01,mizoram,0,1698,106699.84772903196,,143.1594056447192,6.699999999999999,10.816760301125711
2022-01-01,nagaland,0,1132,192487.69248473496,5.727272727272728,185.62546668570303,6.699999999999999,19.513553906953312
2022-01-01,odisha,1360,51625,4082606.571174464,116.72727272727272,6113.03070332801,6.699999999999999,413.87666078345546
2022-01-01,puducherry,94,4802,121386.88237541646,3.727272727272728,509.8458980058567,6.699999999999999,12.305667142939733
2022-01-01,punjab,559,38087,2698426.504600304,125.72727272727272,6466.823127582969,6.699999999999999,273.5545861751419
2022-01-01,rajasthan,2451,63811,6667330.138677925,253.72727272727272,10049.034358651244,6.699999999999999,675.9045443223022
2022-01-01,sikkim,0,670,59428.99449629765,0.7272727272727273,125.74774387335124,6.699999999999999,6.024649538730912
2022-01-01,tamil nadu,4354,144893,7017387.34193844,438.7272727272728,12909.004086469136,6.699999999999999,711.3918007705713
2022-01-01,tripura,5,3437,357352.0880186539,17.727272727272727,235.97333592619088,6.699999999999999,36.22677971407097
2022-01-01,uttar pradesh,1336,201495,19434740.177240964,405.7272727272728,18663.649775087604,6.699999999999999,1970.208303818169
2022-01-01,uttarakhand,214,14654,981016.1022743996,47.72727272727273,1603.5739890818702,6.699999999999999,99.45108878500815
2022-01-01,west bengal,424,69039,8877972.015784066,188.72727272727272,8646.409797423192,6.699999999999999,900.0096747908391
2022-02-01,andaman & nicobar islands,0,500,37076.54357862675,2.8181818181818183,188.12461968252063,6.64577546296302,3.795089415483701
2022-02-01,andhra pradesh,2327,58374,8230895.360692467,221.8181818181818,7526.53040468317,6.64577546296302,842.4998893727743
2022-02-01,arunachal pradesh,0,1529,134682.24754020848,8.818181818181818,299.7328262775413,6.64577546296302,13.78583661687518
2022-02-01,assam,111,31566,3036773.277991146,47.81818181818182,2903.729755902375,6.64577546296302,310.8387409437911
2022-02-01,bihar,503,65416,10130265.380555032,82.81818181818181,5376.996147306114,6.64577546296302,1036.9160447833017
2022-02-01,chandigarh,33,3125,102666.01962060692,5.818181818181818,364.2939820460296,6.64577546296302,10.508712160985056
2022-02-01,chhattisgarh,655,32430,2485880.0674961167,45.81818181818182,3582.0543448751696,6.64577546296302,254.45028640034428
2022-02-01,dnh and dd,5,1171,57123.17868938033,0.8181818181818182,523.8700321377041,6.64577546296302,5.8470275246428685
2022-02-01,delhi,2682,38021,1633703.4477637429,538.8181818181819,3360.1381049068905,6.64577546296302,167.22299503186454
2022-02-01,goa,329,4408,141980.77974072553,43.81818181818182,668.8180301339664,6.64577546296302,14.532901462442833
2022-02-01,gujarat,2741,92670,5881643.81599003,169.8181818181818,24013.37424657741,6.64577546296302,602.0346568814566
2022-02-01,haryana,705,42020,2467001.197537446,229.8181818181818,10483.287226387874,6.64577546296302,252.5178786664759
2022-02-01,himachal pradesh,62,7657,668058.9807539964,26.818181818181817,1888.047901851661,6.64577546296302,68.3813355309596
2022-02-01,jammu & kashmir,108,9515,1220411.8976891292,23.818181818181817,1481.8609095559586,6.64577546296302,124.91920304351999
2022-02-01,jharkhand,342,31509,3210186.4030754315,59.81818181818182,3236.101706119701,6.64577546296302,328.5890016744786
2022-02-01,karnataka,5795,93173,5945384.330541212,697.8181818181819,12355.860111105176,6.64577546296302,608.5590231994141
2022-02-01,kerala,2064,55848,3250863.555872981,191.8181818181818,5861.644121279923,6.64577546296302,332.75264308044245
2022-02-01,ladakh,0,59,,,157.2206445805881,6.64577546296302,
2022-02-01,madhya pradesh,996,80596,7067606.641692719,173.8181818181818,7511.146503806359,6.64577546296302,723.4277138538973
2022-02-01,maharashtra,7776,147848,10935536.766678749,659.8181818181819,18941.317557086,6.64577546296302,1119.342199410933
2022-02-01,manipur,3,5607,277928.10619569034,15.818181818181818,252.4238175916349,6.64577546296302,28.448229319216413
2022-02-01,meghalaya,1,2062,288729.93385245564,18.818181818181817,466.8775661583395,6.64577546296302,29.553885290656545
2022-02-01,mizoram,0,1953,106753.19765289647,,144.57557942484948,6.64577546296302,10.927068474502944
2022-02-01,nagaland,0,1277,192583.93633097733,5.818181818181818,188.1901571612584,6.64577546296302,19.7125510583786
2022-02-01,odisha,1293,46879,4084647.8744600513,116.8181818181818,6133.737064903111,6.64577546296302,418.0973310380916
2022-02-01,puducherry,117,4032,121447.57581660416,3.8181818181818175,520.6269313427671,6.64577546296302,12.431159030245825
2022-02-01,punjab,301,33970,2699775.717852604,125.8181818181818,6522.691825101463,6.64577546296302,276.3442668077804
2022-02-01,rajasthan,2679,70979,6670663.803747263,253.8181818181818,10145.661334124725,6.64577546296302,682.7973471196242
2022-02-01,sikkim,0,755,59458.7089935458,0.8181818181818182,127.70317714384204,6.64577546296302,6.086088275224519
2022-02-01,tamil nadu,4641,125562,7020896.035609408,438.8181818181818,12988.341686913109,6.64577546296302,718.6464988422641
2022-02-01,tripura,3,3045,357530.76406266325,17.818181818181817,236.6592985786096,6.64577546296302,36.596216568207666
2022-02-01,uttar pradesh,1224,192178,19444457.547329582,405.8181818181818,18727.364244419765,6.64577546296302,1990.3002789675318
2022-02-01,uttarakhand,247,13103,981506.6103255368,47.81818181818182,1611.3477360980278,6.64577546296302,100.46528043193864
2022-02-01,west bengal,428,64332,8882411.00179196,188.8181818181818,8663.706716917715,6.64577546296302,909.1878779204475
2022-03-01,andaman & nicobar islands,2,491,37095.07258591242,2.909090909090909,189.79096197336423,6.575925925925856,3.8331526695285447
2022-03-01,andhra pradesh,3224,58876,8235008.751677319,221.9090909090909,7552.554333198721,6.575925925925856,850.9498318671755
2022-03-01,arunachal pradesh,0,1790,134749.55501024355,8.90909090909091,302.1255113604639,6.575925925925856,13.924103135505266
2022-03-01,assam,181,36979,3038290.9058162286,47.90909090909091,2923.099999025391,6.575925925925856,313.956331247527
2022-03-01,bihar,1340,91859,10135327.981944611,82.9090909090909,5362.866096765617,6.575925925925856,1047.315904843181
2022-03-01,chandigarh,69,4162,102717.32697673916,5.909090909090909,369.5187571612233,6.575925925925856,10.614110410374321
2022-03-01,chhattisgarh,978,35444,2487122.3863704274,45.90909090909091,3598.1782999787965,6.575925925925856,257.00232268531937
2022-03-01,dnh and dd,6,1112,57151.726005067176,0.9090909090909092,522.0937280906168,6.575925925925856,5.905670910795948
2022-03-01,delhi,3711,42256,1634519.8912658736,538.9090909090909,3405.02419699346,6.575925925925856,168.9001758951318
2022-03-01,goa,326,5855,142051.7346531397,43.90909090909091,680.1414831031911,6.575925925925856,14.678660747617183
2022-03-01,gujarat,4756,105410,5884583.168221909,169.9090909090909,24220.70535690597,6.575925925925856,608.0728276805913
2022-03-01,haryana,1038,48916,2468234.0816941364,229.9090909090909,10546.316061744332,6.575925925925856,255.0505336619899
2022-03-01,himachal pradesh,64,6936,668392.8433130939,26.90909090909091,1924.068873699024,6.575925925925856,69.06717342864425
2022-03-01,jammu & kashmir,231,10534,1221021.7986874743,23.90909090909091,1499.9651333527358,6.575925925925856,126.17209351327423
2022-03-01,jharkhand,612,43497,3211790.694131441,59.90909090909091,3245.7815188702707,6.575925925925856,331.88462011130616
2022-03-01,karnataka,7518,113704,5948355.537103201,697.9090909090909,12479.309491508062,6.575925925925856,614.6626308263687
2022-03-01,kerala,3211,67238,3252488.175341183,191.9090909090909,5901.6801010185245,6.575925925925856,336.09002120281
2022-03-01,ladakh,0,98,,,158.88125090520688,6.575925925925856,
2022-03-01,madhya pradesh,1615,87872,7071138.678994914,173.9090909090909,7533.929519476672,6.575925925925856,730.6834092646974
2022-03-01,maharashtra,11747,169832,10941001.802544154,659.9090909090909,19050.51074517802,6.575925925925856,1130.5687613795294
2022-03-01,manipur,2,4225,278067.00080148526,15.90909090909091,254.0011232026679,6.575925925925856,28.733553869221847
2022-03-01,meghalaya,0,2791,288874.2266729716,18.90909090909091,472.63558579942656,6.575925925925856,29.850299135147495
2022-03-01,mizoram,0,2261,106806.54757676098,,145.9917532049798,6.575925925925856,11.036662673156993
2022-03-01,nagaland,0,1173,192680.18017721968,5.909090909090909,190.75484763681365,6.575925925925856,19.910260191593153
2022-03-01,odisha,2394,53899,4086689.1777456384,116.9090909090909,6154.443426478213,6.575925925925856,422.2906828104755
2022-03-01,puducherry,184,4730,121508.26925779188,3.909090909090909,531.4079646796774,6.575925925925856,12.555838665542321
2022-03-01,punjab,720,42333,2701124.9311049045,125.9090909090909,6578.560522619957,6.575925925925856,279.1158911042794
2022-03-01,rajasthan,3169,73857,6673997.468816602,253.9090909090909,10242.288309598209,6.575925925925856,689.6455359339705
2022-03-01,sikkim,0,850,59488.423490793946,0.9090909090909092,129.65861041433288,6.575925925925856,6.147129346671762
2022-03-01,tamil nadu,7876,144876,7024404.729280378,438.9090909090909,13067.67928735708,6.575925925925856,725.854240547181
2022-03-01,tripura,18,3988,357709.4401066725,17.90909090909091,237.3452612310284,6.575925925925856,36.9632622253225
2022-03-01,uttar pradesh,2004,210251,19454174.9174182,405.9090909090909,18791.07871375193,6.575925925925856,2010.2622078840886
2022-03-01,uttarakhand,455,15718,981997.118376674,47.90909090909091,1619.1214831141854,6.575925925925856,101.4729076768108
2022-03-01,west bengal,667,82322,8886849.98779985,188.9090909090909,8681.003636412239,6.575925925925856,918.3066747083661
2022-04-01,andaman & nicobar islands,1,554,37113.601593198095,3.0,189.79096197336423,6.4921875,3.870960363346192
2022-04-01,andhra pradesh,2799,63724,8239122.142662175,222.0,7552.554333198721,6.4921875,859.3430406619011
2022-04-01,arunachal pradesh,0,1887,134816.86248027865,9.0,302.1255113604639,6.4921875,14.061441319871733
2022-04-01,assam,170,33167,3039808.5336413123,48.0,2923.099999025391,6.4921875,317.0529897600559
2022-04-01,bihar,483,88399,10140390.583334198,83.0,5362.866096765617,6.4921875,1057.645939275526
2022-04-01,chandigarh,75,4048,102768.6343328714,6.0,369.5187571612233,6.4921875,10.7188010061161
2022-04-01,chhattisgarh,1417,35704,2488364.7052447386,46.0,3598.1782999787965,6.4921875,259.53722436136087
2022-04-01,dnh and dd,5,1235,57180.27332075403,1.0,522.0937280906168,6.4921875,5.963920559801089
2022-04-01,delhi,3398,48037,1635336.3347680047,539.0,3405.02419699346,6.4921875,170.56609601012045
2022-04-01,goa,408,5207,142122.68956555388,44.0,680.1414831031911,6.4921875,14.823441391396575
2022-04-01,gujarat,6866,115182,5887522.520453788,170.0,24220.70535690597,6.4921875,614.0704576394853
2022-04-01,haryana,1226,47279,2469466.965850827,230.0,10546.316061744332,6.4921875,257.56618417634996
2022-04-01,himachal pradesh,101,7777,668726.7058721915,27.0,1924.068873699024,6.4921875,69.74840654690712
2022-04-01,jammu & kashmir,128,12774,1221631.69968582,24.0,1499.9651333527358,6.4921875,127.41657195990709
2022-04-01,jharkhand,459,40154,3213394.985187452,60.0,3245.7815188702707,6.4921875,335.1581114594861
2022-04-01,karnataka,9125,124529,5951326.743665191,698.0,12479.309491508062,6.4921875,620.7252582641355
2022-04-01,kerala,3183,58001,3254112.794809386,192.0,5901.6801010185245,6.4921875,339.40499185811797
2022-04-01,ladakh,0,456,,,158.88125090520688,6.4921875,
2022-04-01,madhya pradesh,1374,87040,7074670.71629711,174.0,7533.929519476672,6.4921875,737.8903892617952
2022-04-01,maharashtra,7729,168418,10946466.838409564,660.0,19050.51074517802,6.4921875,1141.7199471671
2022-04-01,manipur,2,2059,278205.89540728024,16.0,254.0011232026679,6.4921875,29.016962723665944
2022-04-01,meghalaya,6,2332,289018.5194934876,19.0,472.63558579942656,6.4921875,30.144722829522717
2022-04-01,mizoram,0,1853,106859.89750062552,,145.9917532049798,6.4921875,11.14552104617001
2022-04-01,nagaland,2,1167,192776.42402346208,6.0,190.75484763681365,6.4921875,20.106641887302143
2022-04-01,odisha,2292,49778,4088730.481031226,117.0,6154.443426478213,6.4921875,426.4558800291157
2022-04-01,puducherry,84,3746,121568.9626989796,4.0,531.4079646796774,6.4921875,12.679681190173355
2022-04-01,punjab,820,40081,2702474.144357205,126.0,6578.560522619957,6.4921875,281.86890645751555
2022-04-01,rajasthan,3858,85215,6677331.133885942,254.0,10242.288309598209,6.4921875,696.4477453717975
2022-04-01,sikkim,0,835,59518.1379880421,1.0,129.65861041433288,6.4921875,6.207760582689039
2022-04-01,tamil nadu,5579,124142,7027913.422951348,439.0,13067.67928735708,6.4921875,733.0135888040362
2022-04-01,tripura,20,3245,357888.116150682,18.0,237.3452612310284,6.4921875,37.327843503763546
2022-04-01,uttar pradesh,2408,257252,19463892.287506822,406.0,18791.07871375193,6.4921875,2030.0901105536204
2022-04-01,uttarakhand,651,17105,982487.6264278112,48.0,1619.1214831141854,6.4921875,102.47376961866063
2022-04-01,west bengal,855,77469,8891288.973807743,189.0,8681.003636412239,6.4921875,927.3642470466853
2022-05-01,andaman & nicobar islands,0,468,37132.13060048377,3.0,192.5761881022639,6.396296296296388,3.9085049078761527
2022-05-01,andhra pradesh,1674,54968,8243235.533647028,222.0,7596.587823942762,6.396296296296388,867.6778310054407
2022-05-01,arunachal pradesh,0,2206,134884.16995031375,9.0,306.1055531025595,6.396296296296388,14.19782360236377
2022-05-01,assam,119,35500,3041326.1614663955,48.0,2939.413726567791,6.396296296296388,320.1280948954941
2022-05-01,bihar,470,119529,10145453.18472378,83.0,5381.848004899862,6.396296296296388,1067.9040745538048
2022-05-01,chandigarh,64,4045,102819.94168900362,6.0,373.6349701408437,6.396296296296388,10.822762933882787
2022-05-01,chhattisgarh,858,33218,2489607.02411905,46.0,3648.906025863831,6.396296296296388,262.05448260287756
2022-05-01,dnh and dd,7,1164,57208.82063644088,1.0,523.3376106164718,6.396296296296388,6.0217647793262525
2022-05-01,delhi,2510,44091,1636152.7782701354,657.7272727272727,3488.382967097256,6.396296296296388,172.22042098011775
2022-05-01,goa,504,4698,142193.64447796802,44.0,689.0850751514072,6.396296296296388,14.967214332260648
2022-05-01,gujarat,4571,91795,5890461.872685666,172.27272727272728,24355.65209764444,6.396296296296388,620.0263428662328
2022-05-01,haryana,1209,50352,2470699.8500075177,230.1818181818182,10446.991284813825,6.396296296296388,260.06432524821093
2022-05-01,himachal pradesh,76,8909,669060.5684312888,27.0,1942.763947956892,6.396296296296388,70.42489814322778
2022-05-01,jammu & kashmir,126,14280,1222241.6006841653,24.0,1515.2296374529567,6.396296296296388,128.65238858182371
2022-05-01,jharkhand,434,43623,3214999.276243461,60.0,3258.0450551716226,6.396296296296388,338.4088186378439
2022-05-01,karnataka,6188,105225,5954297.950227181,698.5454545454545,12709.319975177646,6.396296296296388,626.7456885739989
2022-05-01,kerala,2631,56220,3255737.414277588,192.0,5990.532183737633,6.396296296296388,342.6968896391359
2022-05-01,ladakh,0,741,,,160.41332312331002,6.396296296296388,
2022-05-01,madhya pradesh,1353,108619,7078202.753599304,174.0,7607.7560716759,6.396296296296388,745.0472072029432
2022-05-01,maharashtra,9708,157425,10951931.874274967,660.0,19223.257233881537,6.396296296296388,1152.7935184190937
2022-05-01,manipur,2,3087,278344.7900130752,16.0,259.4435926088998,6.396296296296388,29.298398994473214
2022-05-01,meghalaya,3,2831,289162.81231400353,19.0,480.715232317962,6.396296296296388,30.437097274720593
2022-05-01,mizoram,1,2035,106913.24742449004,,148.61625723737927,6.396296296296388,11.253621742625041
2022-05-01,nagaland,1,1144,192872.66786970448,6.0,191.87000732540776,6.396296296296388,20.30165672621236
2022-05-01,odisha,1754,43907,4090771.7843168136,117.0,6198.830189715769,6.396296296296388,430.5920866225556
2022-05-01,puducherry,67,3848,121629.6561401673,4.0,557.6607579762288,6.396296296296388,12.802661745484091
2022-05-01,punjab,495,40220,2703823.357609505,126.0,6576.851991449335,6.396296296296388,284.6027602603888
2022-05-01,rajasthan,3825,90850,6680664.79895528,254.0,10290.275157193912,6.396296296296388,703.2026100396183
2022-05-01,sikkim,0,882,59547.85248529025,1.0,131.65408398305073,6.396296296296388,6.267969812893253
2022-05-01,tamil nadu,3830,121933,7031422.116622317,439.1818181818182,13200.157580445884,6.396296296296388,740.1231065316032
2022-05-01,tripura,14,3127,358066.79219469125,18.0,238.43245081021288,6.396296296296388,37.689887221881854
2022-05-01,uttar pradesh,1721,304657,19473609.657595444,406.0,18846.48042650159,6.396296296296388,2049.7800069620735
2022-05-01,uttarakhand,399,16878,982978.1344789484,48.0,1632.0540737420831,6.396296296296388,103.4676653565325
2022-05-01,west bengal,759,77062,8895727.959815634,189.0,8700.601821242702,6.396296296296388,936.3587768275689
2022-06-01,andaman & nicobar islands,0,538,37150.65960776944,3.0,195.3614142311635,6.289988425925825,3.945778714057928
2022-06-01,andhra pradesh,1780,44190,8247348.9246318815,222.0,7640.621314686804,6.289988425925825,875.9525181462824
2022-06-01,arunachal pradesh,0,2274,134951.47742034882,9.0,310.0855948446551,6.289988425925825,14.333222415370528
2022-06-01,assam,110,27520,3042843.789291478,48.0,2955.7274541101906,6.289988425925825,323.1810250679572
2022-06-01,bihar,732,85311,10150515.78611336,83.0,5400.829913034107,6.289988425925825,1078.088237151486
2022-06-01,chandigarh,82,3801,102871.24904513586,6.0,377.75118312046425,6.289988425925825,10.925975179346755
2022-06-01,chhattisgarh,1070,31960,2490849.34299336,46.0,3699.633751748864,6.289988425925825,264.5535885842775
2022-06-01,dnh and dd,5,1136,57237.36795212772,1.0,524.5814931423268,6.289988425925825,6.07919187703938
2022-06-01,delhi,3022,42604,1636969.221772266,776.4545454545455,3571.741737201052,6.289988425925825,173.86281640841074
2022-06-01,goa,439,4384,142264.59939038215,44.0,698.0286671996232,6.289988425925825,15.109950508689016
2022-06-01,gujarat,5659,109741,5893401.224917546,174.54545454545453,24490.59883838291,6.289988425925825,625.9392794689269
2022-06-01,haryana,992,47800,2471932.734164208,230.3636363636364,10347.666507883316,6.289988425925825,262.54445191622716
2022-06-01,himachal pradesh,106,9067,669394.4309903863,27.0,1961.45902221476,6.289988425925825,71.09651147508575
2022-06-01,jammu & kashmir,163,12303,1222851.5016825106,24.0,1530.4941415531778,6.289988425925825,129.87929357742905
2022-06-01,jharkhand,480,36747,3216603.567299471,60.0,3270.3085914729745,6.289988425925825,341.6360845652045
2022-06-01,karnataka,7159,114524,5957269.156789171,699.0909090909091,12939.330458847233,6.289988425925825,632.7227048172417
2022-06-01,kerala,2913,60501,3257362.0337457904,192.0,6079.384266456742,6.289988425925825,345.96504913863293
2022-06-01,ladakh,14,900,,,161.94539534141313,6.289988425925825,
