State,Date,Population,Monthly Inflation Rate,State-wise GDP,total_vehicles_sold,EV_Stations,Petroleum_Consumption,Predicted_EV_Sales
dnh and dd,2026-06-01,59259.13111368076,4.1230999228395095,8.620983043541381,1592.1136421085837,1.1800000000000002,534.687,27.726949146973976
dnh and dd,2026-07-01,59288.68679004668,4.131249999999996,8.685634143082071,1616.368648928246,1.1900000000000002,534.712,27.548154667696476
dnh and dd,2026-08-01,59318.242466412616,4.140441743827147,8.751501760506118,1508.2729127035752,1.2000000000000002,534.73737,27.643648872828138
dnh and dd,2026-09-01,59347.79814277854,4.150617283950622,8.818630424762814,1574.6196124292826,1.2100000000000002,534.76154,27.559870174921727
dnh and dd,2026-10-01,59377.35381914446,4.161718749999995,8.887064664800889,1726.3641498146342,1.2200000000000002,534.7842,26.662460147527153
dnh and dd,2026-11-01,59406.90949551039,4.173688271604919,8.956849009569618,1851.4103821922963,1.2300000000000002,534.8044,26.708650288750697
dnh and dd,2026-12-01,59436.46517187633,4.186467978395065,9.028027988018296,1864.738288684797,1.2400000000000002,534.82245,26.708650288750697
goa,2025-01-01,145658.310286772,4.200000000000001,19.05124180454456,6725.39919905203,119.80513739585876,789.5984,955.7062513747936
goa,2025-02-01,145731.1394419154,4.181587577160511,19.177464504527133,6376.732989753586,126.00105690956116,791.1094,948.0762808409637
goa,2025-03-01,145803.96859705876,4.165200617283937,19.304829364760952,7392.973343786943,131.0627715587616,792.6407,953.5634439090901
goa,2025-04-01,145876.79775220217,4.150781250000001,19.43344706282069,6192.064257746943,134.54715538024902,793.92676,949.2824325152462
goa,2025-05-01,145949.62690734555,4.138271604938283,19.563428276282057,6328.144408290257,135.89275527000427,794.9767,945.9499736245987
goa,2025-06-01,146022.45606248893,4.127613811728387,19.69488368272077,5979.522434020471,136.59275527000426,795.94934,945.4309798459525
goa,2025-07-01,146095.28521763234,4.11875,19.827923959711487,5666.062891078544,137.29275527000428,796.7954,885.3783339621673
goa,2025-08-01,146168.11437277572,4.111622299382723,19.96265978482992,6699.384183032907,137.99275527000427,797.89844,955.7062513747936
goa,2025-09-01,146240.9435279191,4.1061728395061685,20.0992018356518,7609.187981815211,138.69275527000428,799.0065,951.5823506464644
goa,2025-10-01,146313.77268306247,4.10234375,20.237660789751743,7393.367468107489,139.39275527000427,800.1622,953.5634439090901
goa,2025-11-01,146386.60183820585,4.100077160493829,20.378147324705488,7876.120412622963,140.0927552700043,801.0448,941.4823445984784
goa,2025-12-01,146459.4309933493,4.099315200617284,20.5207721180888,6516.597960284492,140.79275527000428,802.0022,958.0749652185128
goa,2026-01-01,146922.42527388554,4.1,20.66564584747625,6724.719908893168,141.4927552700043,802.5,955.7062513747936
goa,2026-02-01,146995.88648652248,4.102073688271601,20.81287919044357,6464.86438121362,142.19275527000426,803.05426,965.6687327110441
goa,2026-03-01,147069.3476991594,4.105478395061731,20.962582824566567,7125.357184837182,142.89275527000427,803.5494,949.6455026529477
goa,2026-04-01,147142.80891179637,4.110156249999999,21.11486742741977,6291.574242655442,143.59275527000426,804.00275,945.9499736245987
goa,2026-05-01,147216.27012443333,4.116049382716042,21.269843676578954,6359.314561615223,144.29275527000428,804.4342,948.0762808409637
goa,2026-06-01,147289.73133707026,4.1230999228395095,21.42762224961989,6100.594779807775,144.99275527000427,804.8281,949.2824325152462
goa,2026-07-01,147363.19254970716,4.131249999999996,21.588313824117105,5865.84626622412,145.69275527000428,805.1982,940.7256858946648
goa,2026-08-01,147436.65376234415,4.140441743827147,21.752029077646384,6539.212175427929,146.39275527000427,805.51855,958.0749652185128
goa,2026-09-01,147510.1149749811,4.150617283950622,21.91887868778355,7129.579069744108,147.0927552700043,805.8033,949.6455026529477
goa,2026-10-01,147583.57618761802,4.161718749999995,22.088973332103063,6961.4358134008025,147.79275527000428,806.044,957.1952100747321
goa,2026-11-01,147657.03740025495,4.173688271604919,22.2624236881807,7264.449252804949,148.4927552700043,806.2646,952.2971181458033
goa,2026-12-01,147730.4986128919,4.186467978395065,22.439340433592324,6325.860810492195,149.19275527000428,806.45294,945.9499736245987
gujarat,2025-01-01,6033987.850399248,4.200000000000001,789.2097701622164,85243.99042218132,502.4257776737213,25854.318,4644.8173583584985
gujarat,2025-02-01,6037004.844324447,4.181587577160511,794.4386255336669,91480.171177759,522.3320111036301,25865.895,4721.440899458539
gujarat,2025-03-01,6040021.838249646,4.165200617283937,799.7147956176505,91692.26220227013,535.250072479248,25881.81,4738.098533187005
gujarat,2025-04-01,6043038.832174848,4.150781250000001,805.0428653028671,89800.55354606056,538.0579966306686,25898.904,4721.440899458539
gujarat,2025-05-01,6046055.826100047,4.138271604938283,810.4274194780589,83289.29375997027,541.1279966306686,25914.73,4600.067225591252
gujarat,2025-06-01,6049072.820025246,4.127613811728387,815.8730430319698,79342.18530454137,544.1979966306686,25929.873,4553.556932373923
gujarat,2025-07-01,6052089.8139504455,4.11875,821.3843208532985,87154.10051533017,547.2679966306687,25947.416,4721.440899458539
gujarat,2025-08-01,6055106.807875645,4.111622299382723,826.9658378307885,78272.45357950238,550.3379966306686,25961.822,4473.931521246093
gujarat,2025-09-01,6058123.801800844,4.1061728395061685,832.6221788531838,102745.0694620529,553.4079966306687,25974.818,5271.756588534181
gujarat,2025-10-01,6061140.795726044,4.10234375,838.3579288091814,116283.89361175132,556.4779966306686,25989.457,6125.404575002471
gujarat,2025-11-01,6064157.789651244,4.100077160493829,844.1776725875259,115845.06999999152,559.5479966306686,25997.594,6016.869071677512
gujarat,2025-12-01,6067174.783576444,4.099315200617284,850.0859950769618,75320.84405653727,562.6179966306687,26006.164,4473.931521246093
gujarat,2026-01-01,6086354.615184126,4.1,856.0874811661852,58710.901979386384,565.6879966306686,26014.33,4444.629296134992
gujarat,2026-02-01,6089397.792491718,4.102073688271601,862.1867157439409,61995.17773719802,568.7579966306687,26021.346,4444.629296134992
gujarat,2026-03-01,6092440.969799309,4.105478395061731,868.388283698974,61621.26258599354,571.8279966306686,26027.686,4444.629296134992
gujarat,2026-04-01,6095484.147106904,4.110156249999999,874.6967699199802,59997.33503473916,574.8979966306687,26033.49,4444.629296134992
gujarat,2026-05-01,6098527.324414494,4.116049382716042,881.1167592957036,55571.27040668312,577.9679966306686,26038.479,4444.629296134992
gujarat,2026-06-01,6101570.501722086,4.1230999228395095,887.6528367148909,52760.25789877901,581.0379966306687,26042.926,4444.629296134992
gujarat,2026-07-01,6104613.679029678,4.131249999999996,894.3095870662355,57219.46292513122,584.1079966306687,26046.943,4444.629296134992
gujarat,2026-08-01,6107656.856337271,4.140441743827147,901.0915952384833,51436.405730199134,587.1779966306686,26050.348,4444.629296134992
gujarat,2026-09-01,6110700.033644863,4.150617283950622,908.0034461203824,66207.37792818455,590.2479966306687,26053.459,4459.816028593964
gujarat,2026-10-01,6113743.210952454,4.161718749999995,915.0497246006228,74275.3890150997,593.3179966306686,26056.234,4473.931521246093
gujarat,2026-11-01,6116786.388260046,4.173688271604919,922.2350155679516,73765.00875780436,596.3879966306687,26058.674,4473.931521246093
gujarat,2026-12-01,6119829.565567639,4.186467978395065,929.5639039111172,48607.674246333154,599.4579966306687,26060.844,4444.629296134992
haryana,2025-01-01,2530900.4962850977,4.200000000000001,331.0267518759488,61682.99145787355,390.3101601600647,9492.54,856.1441689507085
haryana,2025-02-01,2532165.9465332404,4.181587577160511,333.21994698716065,60037.82408699273,401.4428596496582,9497.9795,875.8375167875595
haryana,2025-03-01,2533431.396781383,4.165200617283937,335.4329878177211,61822.85183529269,409.3222651481629,9506.249,856.1441689507085
haryana,2025-04-01,2534696.847029526,4.150781250000001,337.667797456866,62377.74696529726,412.38702630996704,9513.725,856.1441689507085
haryana,2025-05-01,2535962.297277668,4.138271604938283,339.9262989938496,59112.22924413918,413.867026309967,9522.463,873.5720168350025
haryana,2025-06-01,2537227.7475258107,4.127613811728387,342.2104155179263,61777.96291571023,415.347026309967,9529.748,856.1441689507085
haryana,2025-07-01,2538493.197773953,4.11875,344.5220701183317,55697.72105729097,416.82702630996704,9536.214,870.3679424557183
haryana,2025-08-01,2539758.648022096,4.111622299382723,346.8631858843203,63812.82690602088,418.3070263099671,9542.109,928.8679164954755
haryana,2025-09-01,2541024.0982702384,4.1061728395061685,349.23568590514657,63382.38300305247,419.787026309967,9547.575,928.8679164954755
haryana,2025-10-01,2542289.5485183806,4.10234375,351.6414932700456,62992.14554585807,421.26702630996704,9551.279,856.1441689507085
haryana,2025-11-01,2543554.998766523,4.100077160493829,354.08253106827203,68984.9135730746,422.7470263099671,9554.839,883.4432864405499
haryana,2025-12-01,2544820.449014666,4.099315200617284,356.56072238908104,69263.93067076922,424.227026309967,9557.773,883.4432864405499
haryana,2026-01-01,2552865.252308617,4.1,359.0779903217069,63492.26644031783,425.70702630996703,9558.12,928.8679164954755
haryana,2026-02-01,2554141.684934771,4.102073688271601,361.63625795540446,62085.118192035305,427.1870263099671,9559.622,856.1441689507085
haryana,2026-03-01,2555418.1175609254,4.105478395061731,364.2374483794291,63532.88928232213,428.6670263099671,9560.364,928.8679164954755
haryana,2026-04-01,2556694.55018708,4.110156249999999,366.8834846830149,63956.993063310416,430.14702630996703,9560.778,928.8679164954755
haryana,2026-05-01,2557970.982813234,4.116049382716042,369.5762899554167,61201.652591513644,431.627026309967,9560.676,877.018644242575
haryana,2026-06-01,2559247.415439388,4.1230999228395095,372.3177872858901,63382.74974107671,433.1070263099671,9560.392,928.8679164954755
haryana,2026-07-01,2560523.8480655425,4.131249999999996,375.1098997636688,58285.07222292542,434.5870263099671,9559.943,870.2011522024609
haryana,2026-08-01,2561800.2806916973,4.140441743827147,377.95455047800783,65001.6763238556,436.0670263099671,9559.336,924.1932304948292
haryana,2026-09-01,2563076.7133178515,4.150617283950622,380.8536625181637,64606.31060829542,437.547026309967,9558.601,924.1932304948292
haryana,2026-10-01,2564353.1459440053,4.161718749999995,383.8091589733685,64244.52284862864,439.027026309967,9557.928,929.1465377600236
haryana,2026-11-01,2565629.57857016,4.173688271604919,386.822962932878,69195.14599730594,440.5070263099671,9557.185,883.4432864405499
haryana,2026-12-01,2566906.0111963144,4.186467978395065,389.8969974859486,69390.58014288858,441.9870263099671,9556.46,883.4432864405499
himachal pradesh,2025-01-01,685362.7828092461,4.200000000000001,89.64138107484472,16702.812598608823,45.01322054862977,2153.0686,105.07649583433808
himachal pradesh,2025-02-01,685705.4642006507,4.181587577160511,90.2352939160924,15415.403297730309,45.67208480834962,2155.9397,105.07649583433808
himachal pradesh,2025-03-01,686048.1455920552,4.165200617283937,90.83458093837145,13880.447132809786,45.90696263313294,2159.299,105.60074525060321
himachal pradesh,2025-04-01,686390.82698346,4.150781250000001,91.43976291039348,12134.266044137414,46.08696263313293,2162.3594,90.83310397268534
himachal pradesh,2025-05-01,686733.5083748646,4.138271604938283,92.05136060087482,10540.04861357644,46.26696263313293,2165.498,90.74883562409786
himachal pradesh,2025-06-01,687076.1897662691,4.127613811728387,92.66989477853194,10535.624717761848,46.44696263313293,2168.4214,90.74883562409786
himachal pradesh,2025-07-01,687418.8711576738,4.11875,93.29588621207634,10219.56331729256,46.62696263313294,2171.6284,88.94346554201462
himachal pradesh,2025-08-01,687761.5525490785,4.111622299382723,93.9298556702244,9334.990715295136,46.80696263313294,2174.5676,81.37317496549177
himachal pradesh,2025-09-01,688104.233940483,4.1061728395061685,94.57232392169269,8342.174475419115,46.98696263313293,2177.3152,91.4883698984369
himachal pradesh,2025-10-01,688446.9153318877,4.10234375,95.22381173519244,7918.648320589377,47.16696263313294,2180.4297,88.31587918205224
himachal pradesh,2025-11-01,688789.5967232923,4.100077160493829,95.88483987944018,9603.285343202284,47.34696263313294,2182.6865,80.60132973723327
himachal pradesh,2025-12-01,689132.278114697,4.099315200617284,96.55592912315258,9342.976354673714,47.52696263313294,2184.7864,81.37317496549177
himachal pradesh,2026-01-01,691310.7947259933,4.1,97.23760023504076,8355.86144820955,47.70696263313293,2186.4514,91.4883698984369
himachal pradesh,2026-02-01,691656.4501233562,4.102073688271601,97.9303739838212,8203.874941955095,47.88696263313294,2188.1897,90.85968832594054
himachal pradesh,2026-03-01,692002.1055207192,4.105478395061731,98.63477113821077,7650.318406424041,48.06696263313295,2189.7793,82.43034901418015
himachal pradesh,2026-04-01,692347.7609180823,4.110156249999999,99.35131246692032,6752.488404960035,48.24696263313294,2191.2686,72.63474203327183
himachal pradesh,2026-05-01,692693.4163154453,4.116049382716042,100.08051873866654,5891.200742345464,48.42696263313294,2192.621,61.40128596874196
himachal pradesh,2026-06-01,693039.0717128082,4.1230999228395095,100.82291072216624,6517.849639500824,48.60696263313294,2193.8586,61.40128596874196
himachal pradesh,2026-07-01,693384.7271101712,4.131249999999996,101.5790091861302,6747.368433955802,48.786962633132944,2194.9905,61.40128596874196
himachal pradesh,2026-08-01,693730.3825075342,4.140441743827147,102.34933489927512,6334.970352554116,48.96696263313294,2196.0046,61.40128596874196
himachal pradesh,2026-09-01,694076.0379048972,4.150617283950622,103.13440863031808,5750.355039997254,49.14696263313294,2196.9302,61.40128596874196
himachal pradesh,2026-10-01,694421.6933022601,4.161718749999995,103.9347511479695,5678.7897046858,49.32696263313294,2197.762,61.40128596874196
himachal pradesh,2026-11-01,694767.3486996231,4.173688271604919,104.7508832209462,7664.41767086991,49.50696263313294,2198.5344,82.43034901418015
himachal pradesh,2026-12-01,695113.0040969863,4.186467978395065,105.58332561796526,7666.639994423824,49.68696263313294,2199.238,82.43034901418015
jammu & kashmir,2025-01-01,1252022.528654152,4.200000000000001,163.75710998683576,11543.83904914078,50.433771133422844,1688.6954,191.27609899035878
jammu & kashmir,2025-02-01,1252648.539918479,4.181587577160511,164.84207152246387,11177.77935322798,54.09901332855224,1690.9053,199.96534357736465
jammu & kashmir,2025-03-01,1253274.5511828065,4.165200617283937,165.93685062609129,12102.602030466096,57.81484985351562,1692.8878,190.99115566155393
jammu & kashmir,2025-04-01,1253900.5624471337,4.150781250000001,167.0423986393656,12835.078710917396,61.00065040588378,1694.5713,182.67215912071612
jammu & kashmir,2025-05-01,1254526.5737114605,4.138271604938283,168.15966690394333,12938.405195097635,62.80669116973876,1697.007,179.12661973683822
jammu & kashmir,2025-06-01,1255152.5849757874,4.127613811728387,169.2896067614813,11896.927938345452,62.87645149230956,1698.7306,190.99115566155393
jammu & kashmir,2025-07-01,1255778.5962401144,4.11875,170.43316955362698,12116.27633240126,63.11645149230957,1699.5768,190.99115566155393
jammu & kashmir,2025-08-01,1256404.6075044416,4.111622299382723,171.591306622037,11636.308641230213,63.35645149230957,1700.9594,191.27609899035878
jammu & kashmir,2025-09-01,1257030.6187687689,4.1061728395061685,172.76496930836825,10071.266145266338,63.59645149230957,1702.8557,202.35049366712133
jammu & kashmir,2025-10-01,1257656.6300330958,4.10234375,173.95510895426776,9839.206699800436,63.83645149230957,1704.0107,202.25012926915457
jammu & kashmir,2025-11-01,1258282.6412974228,4.100077160493829,175.16267690139244,10307.722096061369,64.07645149230957,1705.9235,202.38120112944867
jammu & kashmir,2025-12-01,1258908.65256175,4.099315200617284,176.38862449139936,11548.684838799914,64.31645149230958,1706.7946,191.27609899035878
jammu & kashmir,2026-01-01,1262888.3724193275,4.1,177.63390306593536,11542.550163781589,64.55645149230958,1708.2671,191.27609899035878
jammu & kashmir,2026-02-01,1263519.816605537,4.102073688271601,178.89946396665724,11177.267275026768,64.79645149230957,1709.1039,199.96534357736465
jammu & kashmir,2026-03-01,1264151.260791747,4.105478395061731,180.1862585352224,12100.065176166698,65.03645149230958,1709.8921,190.99115566155393
jammu & kashmir,2026-04-01,1264782.7049779566,4.110156249999999,181.4952381132772,12830.934541294751,65.27645149230958,1710.5803,182.67215912071612
jammu & kashmir,2026-05-01,1265414.1491641663,4.116049382716042,182.82735404247887,12934.019165159696,65.51645149230957,1711.2072,179.12661973683822
jammu & kashmir,2026-06-01,1266045.5933503758,4.1230999228395095,184.18355766448465,11894.784623721978,65.75645149230957,1711.7893,190.99115566155393
jammu & kashmir,2026-07-01,1266677.0375365852,4.131249999999996,185.5648003209408,12113.63938177016,65.99645149230957,1712.3192,190.99115566155393
jammu & kashmir,2026-08-01,1267308.4817227952,4.140441743827147,186.97203335350468,11634.695790292057,66.23645149230958,1712.7706,191.27609899035878
jammu & kashmir,2026-09-01,1267939.9259090049,4.150617283950622,188.40620810383385,10073.032340173026,66.47645149230958,1713.2504,202.35049366712133
jammu & kashmir,2026-10-01,1268571.3700952146,4.161718749999995,189.86827591357408,9841.458986311984,66.71645149230957,1713.6086,202.25012926915457
jammu & kashmir,2026-11-01,1269202.814281424,4.173688271604919,191.3591881243826,10308.940032696248,66.95645149230958,1713.9878,202.38120112944867
jammu & kashmir,2026-12-01,1269834.2584676335,4.186467978395065,192.8798960779173,11547.191999484376,67.19645149230958,1714.2775,191.27609899035878
jharkhand,2025-01-01,3293335.3939273725,4.200000000000001,430.7487077781468,38543.45494626239,143.1435146331787,3392.263,685.5650765585499
jharkhand,2025-02-01,3294982.061624336,4.181587577160511,433.6026038898843,39844.4528181888,151.17269325256348,3392.9387,698.1958977394864
jharkhand,2025-03-01,3296628.7293213,4.165200617283937,436.482324252731,43725.78091127889,157.69383239746094,3394.4556,797.6257734399348
jharkhand,2025-04-01,3298275.397018264,4.150781250000001,439.39037128740864,42043.60850558125,161.71696519851685,3396.0945,707.8749347314247
jharkhand,2025-05-01,3299922.064715227,4.138271604938283,442.3292474146626,43491.39387706536,162.52529907226562,3396.792,730.033951018591
jharkhand,2025-06-01,3301568.73241219,4.127613811728387,445.3014550552385,42071.46354295153,163.28529907226564,3398.064,704.9676396640792
jharkhand,2025-07-01,3303215.400109154,4.11875,448.3094966298579,40576.73040611595,164.04529907226564,3399.1238,705.8947979341701
jharkhand,2025-08-01,3304862.067806118,4.111622299382723,451.35587455926617,38244.22032901776,164.80529907226563,3400.012,680.5325705699163
jharkhand,2025-09-01,3306508.735503082,4.1061728395061685,454.4430912642096,38748.13692278118,165.56529907226562,3400.6438,693.3422701106285
jharkhand,2025-10-01,3308155.403200045,4.10234375,457.57364916540826,43531.455517415154,166.32529907226564,3401.3635,730.033951018591
jharkhand,2025-11-01,3309802.0708970088,4.100077160493829,460.75005068360855,51932.90521302613,167.08529907226563,3402.4355,850.7582075180314
jharkhand,2025-12-01,3311448.738593973,4.099315200617284,463.9747982395569,39464.3117175387,167.84529907226565,3402.901,698.1958977394864
jharkhand,2026-01-01,3321917.042450265,4.1,467.25039425397296,39846.97569613664,168.60529907226564,3403.3154,698.1958977394864
jharkhand,2026-02-01,3323578.00097149,4.102073688271601,470.5793411476031,40794.28488403708,169.36529907226566,3403.7603,705.8947979341701
jharkhand,2026-03-01,3325238.959492715,4.105478395061731,473.964141341194,43676.48818955981,170.12529907226562,3404.072,797.6257734399348
jharkhand,2026-04-01,3326899.918013941,4.110156249999999,477.4072972554652,42387.05792142695,170.88529907226564,3404.4038,723.5547153627988
jharkhand,2026-05-01,3328560.8765351656,4.116049382716042,480.9113113111628,43444.651252772,171.64529907226563,3404.6946,730.033951018591
jharkhand,2026-06-01,3330221.83505639,4.1230999228395095,484.4786859290342,42352.00382973367,172.40529907226565,3404.9282,723.5547153627988
jharkhand,2026-07-01,3331882.793577616,4.131249999999996,488.111923529798,41203.338693851525,173.16529907226564,3405.1245,706.7424229886735
jharkhand,2026-08-01,3333543.7520988416,4.140441743827147,491.8135265342008,39426.55111600683,173.92529907226566,3405.3088,698.1958977394864
jharkhand,2026-09-01,3335204.710620066,4.150617283950622,495.58599736299095,39776.68656166602,174.68529907226562,3405.485,698.1958977394864
jharkhand,2026-10-01,3336865.669141291,4.161718749999995,499.4318384368855,43335.73793293544,175.44529907226564,3405.614,730.033951018591
jharkhand,2026-11-01,3338526.627662516,4.173688271604919,503.35355217663135,49607.861126798176,176.20529907226563,3405.7266,848.8904751377163
jharkhand,2026-12-01,3340187.5861837417,4.186467978395065,507.3536410029772,40230.97121452521,176.96529907226565,3405.8303,700.1286054766598
karnataka,2025-01-01,6099379.346792557,4.200000000000001,797.7625894781704,130976.621135553,5355.609500288963,15182.742,12314.588727116676
karnataka,2025-02-01,6102429.036465953,4.181587577160511,803.0481109692157,128735.8199339666,5423.800248265266,15198.597,12311.209098529363
karnataka,2025-03-01,6105478.726139349,4.165200617283937,808.3814599315085,129418.32294631768,5468.130248265266,15217.524,12311.209098529363
karnataka,2025-04-01,6108528.415812746,4.150781250000001,813.7672709410765,125839.65195930064,5512.460248265266,15235.825,12474.291452236439
karnataka,2025-05-01,6111578.105486142,4.138271604938283,819.2101785739911,120744.69402755308,5556.790248265266,15252.816,13787.357893209235
karnataka,2025-06-01,6114627.795159538,4.127613811728387,824.7148174063237,122566.0482251724,5601.120248265266,15269.434,13810.985209517297
karnataka,2025-07-01,6117677.484832934,4.11875,830.2858220141013,132616.3751491474,5645.450248265267,15282.356,13242.131001744303
karnataka,2025-08-01,6120727.174506331,4.111622299382723,835.9278269733956,131221.79348516298,5689.780248265267,15301.163,12314.588727116676
karnataka,2025-09-01,6123776.864179728,4.1061728395061685,841.6454668602793,130723.38676319987,5734.110248265267,15317.508,12314.588727116676
karnataka,2025-10-01,6126826.553853123,4.10234375,847.4433762507769,125043.07145752262,5778.440248265267,15326.708,12797.84590723415
karnataka,2025-11-01,6129876.243526519,4.100077160493829,853.3261897209613,131228.96414779342,5822.770248265267,15331.314,12314.588727116676
karnataka,2025-12-01,6132925.933199916,4.099315200617284,859.2985418469059,127721.51202135044,5867.100248265267,15334.519,12311.209098529363
karnataka,2026-01-01,6152313.620361916,4.1,865.3650672046342,126077.51632428724,5911.4302482652665,15343.184,12474.291452236439
karnataka,2026-02-01,6155389.777172096,4.102073688271601,871.5304003702195,126341.486164386,5955.7602482652665,15347.878,12474.291452236439
karnataka,2026-03-01,6158465.933982276,4.105478395061731,877.7991759197355,124628.9672795802,6000.090248265267,15352.132,13843.771393085692
karnataka,2026-04-01,6161542.090792459,4.110156249999999,884.1760284292055,125815.50355871757,6044.420248265267,15355.9375,12474.291452236439
karnataka,2026-05-01,6164618.24760264,4.116049382716042,890.6655924747023,128038.29556411172,6088.750248265267,15358.948,12311.209098529363
karnataka,2026-06-01,6167694.40441282,4.1230999228395095,897.2725026323008,125574.7044579873,6133.080248265267,15361.124,12429.065354370669
karnataka,2026-07-01,6170770.561223,4.131249999999996,904.001393478022,117533.88002952376,6177.410248265267,15362.595,12586.593362604277
karnataka,2026-08-01,6173846.718033183,4.140441743827147,910.8568995879408,117267.02365311624,6221.740248265267,15364.302,12586.593362604277
karnataka,2026-09-01,6176922.874843364,4.150617283950622,917.8436555381328,116399.09091706816,6266.070248265267,15365.998,11946.46064567875
karnataka,2026-10-01,6179999.031653544,4.161718749999995,924.966295904617,119054.79697207068,6310.400248265267,15367.331,13787.357893209235
karnataka,2026-11-01,6183075.188463724,4.173688271604919,932.2294552634678,113664.77428144732,6354.730248265267,15368.303,11457.036860250371
karnataka,2026-12-01,6186151.345273907,4.186467978395065,939.6377681907628,114859.89434393751,6399.060248265268,15369.031,11851.540687157038
kerala,2025-01-01,3335066.1504043224,4.200000000000001,436.2068428530608,58468.01584384088,1007.4449645280836,6920.665,6429.2127351286945
kerala,2025-02-01,3336733.6834795247,4.181587577160511,439.09690146554726,55986.30665398199,1044.4215049743652,6925.6353,6563.419863923598
kerala,2025-03-01,3338401.2165547265,4.165200617283937,442.0131115553149,65938.7122173942,1064.2470362186432,6932.3354,6272.774462293626
kerala,2025-04-01,3340068.7496299297,4.150781250000001,444.9580072519453,49616.66533240704,1068.2200971841812,6936.749,6274.678407868742
kerala,2025-05-01,3341736.2827051315,4.138271604938283,447.9341226850436,56334.70782586547,1075.8900971841813,6940.3096,6563.419863923598
kerala,2025-06-01,3343403.815780333,4.127613811728387,450.94399198421536,54242.31943951384,1083.5600971841811,6943.045,6397.578649407362
kerala,2025-07-01,3345071.3488555355,4.11875,453.9901492790419,53342.71958988776,1091.2300971841814,6946.6104,6351.636552910715
kerala,2025-08-01,3346738.8819307378,4.111622299382723,457.0751286991283,61759.93411935524,1098.9000971841813,6948.702,6386.921982734622
kerala,2025-09-01,3348406.4150059395,4.1061728395061685,460.201464374081,62996.90873643384,1106.5700971841811,6951.012,6277.176176719988
kerala,2025-10-01,3350073.948081142,4.10234375,463.37169043347967,53956.55360917784,1114.2400971841812,6951.9067,6397.578649407362
kerala,2025-11-01,3351741.481156344,4.100077160493829,466.5883410069306,53321.16028870289,1121.9100971841813,6953.3896,6351.636552910715
kerala,2025-12-01,3353409.014231547,4.099315200617284,469.8539502240402,53328.83724209565,1129.580097184181,6955.112,6351.636552910715
kerala,2026-01-01,3364009.9648385337,4.1,473.1710522143877,57716.51402620973,1137.2500971841814,6954.7676,6429.2127351286945
kerala,2026-02-01,3365691.9698209525,4.102073688271601,476.5421811075793,56791.0432215535,1144.9200971841813,6955.3193,6429.2127351286945
kerala,2026-03-01,3367373.974803372,4.105478395061731,479.969871033222,60502.41662746121,1152.590097184181,6955.591,6421.389006777304
kerala,2026-04-01,3369055.979785792,4.110156249999999,483.45665612089454,54415.70266338055,1160.2600971841812,6955.7905,6397.578649407362
kerala,2026-05-01,3370737.9847682104,4.116049382716042,487.0050705002032,56920.93972799634,1167.9300971841817,6955.9785,6429.2127351286945
kerala,2026-06-01,3372419.9897506298,4.1230999228395095,490.6176483007554,56140.65174895542,1175.600097184181,6956.144,6563.419863923598
kerala,2026-07-01,3374101.9947330486,4.131249999999996,494.2969236521289,55805.17023428406,1183.2700971841814,6956.187,6563.419863923598
kerala,2026-08-01,3375783.9997154684,4.140441743827147,498.0454306839308,58944.05080101787,1190.9400971841812,6956.2607,6429.2127351286945
kerala,2026-09-01,3377466.004697887,4.150617283950622,501.8657035257692,59405.32588245422,1198.6100971841815,6956.2446,6422.8435283924255
kerala,2026-10-01,3379148.009680307,4.161718749999995,505.7602763072207,56034.05012528045,1206.2800971841814,6956.309,6563.419863923598
kerala,2026-11-01,3380830.014662726,4.173688271604919,509.731683157892,55797.09468500259,1213.9500971841817,6956.3154,6563.419863923598
kerala,2026-12-01,3382512.0196451456,4.186467978395065,513.7824582073922,55799.94857056443,1221.6200971841813,6956.2793,6563.419863923598
madhya pradesh,2025-01-01,7250669.020697322,4.200000000000001,948.3444403966128,109635.5194707543,354.2754240036011,8345.333,3793.7909269911593
madhya pradesh,2025-02-01,7254294.35520767,4.181587577160511,954.6276316451624,107642.3334484347,364.26122665405273,8345.229,3801.4134642079916
madhya pradesh,2025-03-01,7257919.689718018,4.165200617283937,960.9676780496874,112943.77334372092,369.4283142089844,8345.138,3774.196796582278
madhya pradesh,2025-04-01,7261545.024228368,4.150781250000001,967.37008898662,103031.31903985752,371.1083142089845,8345.044,3760.12952932556
madhya pradesh,2025-05-01,7265170.358738716,4.138271604938283,973.8403738324448,110774.1119391572,372.7883142089844,8344.941,3777.776602925995
madhya pradesh,2025-06-01,7268795.693249064,4.127613811728387,980.3840419636474,108207.19287270225,374.46831420898434,8344.841,3801.4134642079916
madhya pradesh,2025-07-01,7272421.027759413,4.11875,987.0066027566596,106201.69483915668,376.1483142089844,8344.767,3803.5402511371544
madhya pradesh,2025-08-01,7276046.362269763,4.111622299382723,993.713565587966,107579.8108528767,377.8283142089844,8344.6875,3803.1695903788204
madhya pradesh,2025-09-01,7279671.696780111,4.1061728395061685,1000.5104398340532,103413.92554100264,379.5083142089844,8344.62,3760.12952932556
madhya pradesh,2025-10-01,7283297.031290458,4.10234375,1007.40273487135,115805.24255004134,381.1883142089844,8344.558,3760.1372180125422
madhya pradesh,2025-11-01,7286922.365800807,4.100077160493829,1014.395960076344,138857.5496979798,382.8683142089844,8344.529,3760.6657378120235
